plan_id	machine	grid_instruction	scene_idx	jitter_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	jitter_reset_idx	base_lat	base_back	layout_id	style_id	side	lang	legacy	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path
77e745c37b0f	worker1	DishwasherRack/out-right	1	4	5	base	activation	43d00b8d1b81c879	43d00b8d1b81c879c86b6f06d05f90f391650d121be2e4f84b2492ec03972d4b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100448	1300005	0	0			5		1	0	0.05	0.15	9	9	right	Fully slide the top dishwasher rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/DishwasherRack/out-right/s1/j4/n5/base
77e745c37b0f	worker1	DishwasherRack/out-right	1	4	6	base	activation	a1a37d9b78d88fce	a1a37d9b78d88fce95f21ad0de31597015910c84a6c8a3273b93ce6f3f8f447b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100448	1300006	0	0			5		1	0	0.05	0.15	9	9	right	Fully slide the top dishwasher rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/DishwasherRack/out-right/s1/j4/n6/base
77e745c37b0f	worker1	DishwasherRack/out-right	1	4	7	base	activation	4e5b5aaf927b9057	4e5b5aaf927b90576c9664e214c1139470b95f3a653886560dc59ece7fdca8f0	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100448	1300007	0	0			5		1	0	0.05	0.15	9	9	right	Fully slide the top dishwasher rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/DishwasherRack/out-right/s1/j4/n7/base
77e745c37b0f	worker1	DishwasherRack/out-right	1	4	8	base	activation	156d5c9fca70a50c	156d5c9fca70a50cba7ae83f8c8a17520ff7f6b688aa4c18f3e323c870420a6e	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100448	1300008	0	0			5		1	0	0.05	0.15	9	9	right	Fully slide the top dishwasher rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/DishwasherRack/out-right/s1/j4/n8/base
77e745c37b0f	worker1	DishwasherRack/out-right	1	4	9	base	activation	525846f3a8e63f47	525846f3a8e63f47271ef5f8ef5781ffc25024070a965901956849d79caa059d	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100448	1300009	0	0			5		1	0	0.05	0.15	9	9	right	Fully slide the top dishwasher rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/DishwasherRack/out-right/s1/j4/n9/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	0	base	activation	2343f12e55ba5836	2343f12e55ba583682210c3d10047dfad29765c15f8478c4763b848892a2bef2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300000	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n0/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	1	base	activation	7d3b5da8a66d0028	7d3b5da8a66d00289920f142f18429900cab589ef29d3d86a55b9795c9950aad	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300001	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n1/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	2	base	activation	3256a25f02712817	3256a25f02712817988c515b001d2763123accefb8df7cbe43ae4607dc2b1089	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300002	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n2/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	3	base	activation	2ea55d298aad66c3	2ea55d298aad66c322eb90c8d701a9581d6e6c2012e1456c6310fa6e3aa020c4	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300003	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n3/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	4	base	activation	db3e87ba8127b919	db3e87ba8127b919566e54da8556ed9f1c8d134fc3d9bb9230666b3912aff41e	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300004	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n4/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	5	base	activation	0fddbf5e3128f4ff	0fddbf5e3128f4ff6468d4947ba98cb0ec2630b8f4cdb613f117d4f8c2b5f55b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300005	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n5/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	6	base	activation	0ca718ef9ed8ba0c	0ca718ef9ed8ba0cfdd41ea79e26314e1617e211cb96dad6b06d9bdba2116562	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300006	0	1			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n6/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	7	base	activation	42f8e26eac76b0ea	42f8e26eac76b0ea289e85b4b22103ed9fb5fc776223bcfecf3e386a9a9cc72b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300007	0	1			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n7/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	8	base	activation	508fdd36156d6730	508fdd36156d6730e37f79d50eaadf5c5a4fa41fa28500e259a9ef3e49b31798	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300008	0	0			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n8/base
77e745c37b0f	worker1	OvenRack/out-left	1	0	9	base	activation	667899efa2968aaa	667899efa2968aaac38842ed407d786279fcb4af112862fc18c57af0cd006f83	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300009	0	1			5		1	0	0.0	0.0	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j0/n9/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	0	base	activation	08f44518ed79ddda	08f44518ed79dddaa516e5d8e30b7b1727cb599d9d982c805c079965af625a2a	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300000	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n0/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	1	base	activation	2fd602fd9ce1aace	2fd602fd9ce1aaced59db26da4eda146d1ff7691e83a498ad788d6905ca4dc30	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300001	0	0			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n1/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	2	base	activation	8d981b41f2141d81	8d981b41f2141d81214830514c82837a496914d05c447a0624c9314df1d03733	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300002	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n2/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	3	base	activation	7c18da22fdfb8892	7c18da22fdfb889257525516d7e774deead4c7d355491b360a70108aaa380fce	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300003	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n3/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	4	base	activation	2bccc3014e44d9a7	2bccc3014e44d9a71f99c4a069bf76281433953f9a3523d3eeb81029cf37c0c5	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300004	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n4/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	5	base	activation	8fd3a1bacc851e39	8fd3a1bacc851e3913f10bdb5043ea684ce51ba75fcb0309fa88c4891d0a83a9	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300005	0	0			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n5/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	6	base	activation	808e4cd1da11663d	808e4cd1da11663d327d9fa9dbdf5ef3a6fb5dcaaa1e246db4b2326b91fe9049	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300006	0	0			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n6/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	7	base	activation	f8c8d5f8ce989626	f8c8d5f8ce989626a598de3bf4d517deb8a17e5c75bbea9590a8e2ff618ae5dc	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300007	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n7/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	8	base	activation	1ab6263fa8527bc8	1ab6263fa8527bc82114741ae457a1c0566eeabfe91b3b13d556385bcfd03401	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300008	0	1			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n8/base
77e745c37b0f	worker1	OvenRack/out-left	1	1	9	base	activation	15a4e3b5c501145a	15a4e3b5c501145a02c817ec596433b619a42768aa55bca7b0d207eaaf46188c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300009	0	0			5		1	0	0.0	0.05	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j1/n9/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	0	base	activation	6b74ad40f015aa69	6b74ad40f015aa697fcbc73035d3712657626945545a503e3807cc335f1896a5	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300000	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n0/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	1	base	activation	364b47e4184905ac	364b47e4184905acce0281afb0c65b3c5093306c024658ab50ca79a6ca739394	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300001	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n1/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	2	base	activation	9e9305d54fb19a9a	9e9305d54fb19a9aeeaf56db69a542cbdcf6a6ab38b5d021a575594958c2ee90	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300002	0	1			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n2/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	3	base	activation	afe48396eeed6bfc	afe48396eeed6bfcb32cb96455a47abd85482ca17a8398812f2288577b6038da	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300003	0	1			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n3/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	4	base	activation	5f069b9cb503c79a	5f069b9cb503c79adecd57d72d5ffc801c0209255f09cc712b2b4f4c21a8c3c6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300004	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n4/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	5	base	activation	c0ad885bd852916d	c0ad885bd852916ddf03beceb6836344afbf61dfba359ae2eac974b78fe94440	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300005	0	1			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n5/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	6	base	activation	adde33c7eac58011	adde33c7eac58011d94c6c0a899c9c8a467cc0c1924e44f5cad4ca5cfa1b5b41	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300006	0	1			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n6/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	7	base	activation	92b274e8e4c1aef3	92b274e8e4c1aef3292bd555abaf9f8a5dc2c4972211814c80d42750b8018013	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300007	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n7/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	8	base	activation	f2a034a6a77e0905	f2a034a6a77e0905ecf38ea72d55ed8cba007e1ec84a2dec620e97bad4cb96d0	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300008	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n8/base
77e745c37b0f	worker1	OvenRack/out-left	1	2	9	base	activation	decbbd43bd1ab5c7	decbbd43bd1ab5c749b57d60161ca5ea22fe847bcac195dc13b08904369461b2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300009	0	0			5		1	0	0.0	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j2/n9/base
77e745c37b0f	worker1	OvenRack/out-left	1	3	0	base	activation	1f97a5f9170fb73f	1f97a5f9170fb73f28b728105f6cb6bea38cc91bbfcd64574c946654697aec19	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the bottom oven rack out.	robocasa_panda_omron/SlideOvenRack_PandaOmron_Env	100754	1300000	0	1			5		1	0	0.05	0.1	9	9	left	Fully slide the bottom oven rack out.	0	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v6_scene_jitter	grid_coord	meta	meta_json	77e745c37b0f/worker1/OvenRack/out-left/s1/j3/n0/base
